epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.9291174411773682,0.0010000000474974513,0.18158166110515594,0.8549869060516357,2.2891924381256104
1,0.9540190100669861,0.0010000000474974513,0.12015490978956223,0.9087926745414734,0.6540438532829285
